passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
6452.00 ,Advika Kannan,02-11-2023,90.00 ,814.55 ,3.22 
6453.00 ,Bhavin Deshpande,04-08-2023,58.00 ,1354.37 ,4.09 
6454.00 ,Jiya Mahal,4-13-2023,33.00 ,1924.68 ,3.90 
6455.00 ,Jivin Sachdeva,6-13-2023,97.00 ,1607.02 ,4.15 
6456.00 ,Badal Johal,11-01-2022,19.00 ,1974.74 ,4.80 
6457.00 ,Rati Mand,09-09-2022,100.00 ,596.31 ,3.06 
6458.00 ,Shray Varughese,12-27-2022,67.00 ,572.09 ,3.48 
6459.00 ,Vaibhav Loke,02-02-2023,36.00 ,1013.60 ,3.53 
6460.00 ,Tushar Guha,12-27-2022,92.00 ,625.55 ,4.22 
6461.00 ,Rasha Krishnamurthy,11-16-2022,26.00 ,1658.09 ,3.98 
6462.00 ,Riaan Chand,2-13-2023,90.00 ,1100.47 ,3.20 
6463.00 ,Shray Goswami,4-17-2023,75.00 ,1804.13 ,3.75 
6464.00 ,Seher Bhakta,05-10-2023,61.00 ,1311.76 ,4.38 
6465.00 ,Kimaya Sandhu,12-07-2022,30.00 ,1673.51 ,4.74 
6466.00 ,Hridaan Seth,09-11-2022,74.00 ,437.82 ,3.39 
6467.00 ,Neelofar Chaudhry,1-28-2023,69.00 ,1435.99 ,4.74 
6468.00 ,Yashvi Chand,06-02-2023,31.00 ,579.72 ,3.36 
6469.00 ,Madhup Divan,12-18-2022,65.00 ,1060.78 ,3.29 
6470.00 ,Jayesh Bhatia,03-08-2023,91.00 ,424.33 ,4.46 
6471.00 ,Eshani Sood,3-19-2023,68.00 ,300.98 ,3.83 
6472.00 ,Alisha Comar,6-21-2023,86.00 ,1335.46 ,3.64 
6473.00 ,Dhanuk Halder,6-17-2023,66.00 ,1094.81 ,3.24 
6474.00 ,Lakshay Agarwal,1-27-2023,86.00 ,857.40 ,3.26 
6475.00 ,Mishti Goswami,1-13-2023,38.00 ,684.10 ,4.71 
6476.00 ,Jayant Mall,12-22-2022,69.00 ,1036.09 ,4.78 
6477.00 ,Anahita Kadakia,12-23-2022,91.00 ,1453.77 ,3.66 
6478.00 ,Eva Chana,1-16-2023,63.00 ,1214.67 ,3.29 
6479.00 ,Indrans Batra,03-06-2023,62.00 ,1223.86 ,4.23 
6480.00 ,Samaira Buch,3-26-2023,49.00 ,1399.06 ,4.22 
6481.00 ,Kismat Bawa,12-08-2022,12.00 ,898.41 ,4.57 
6482.00 ,Yasmin Rajagopalan,04-04-2023,54.00 ,241.52 ,3.64 
6483.00 ,Manjari Bhat,5-27-2023,37.00 ,710.78 ,3.84 
6484.00 ,Romil Sarna,03-08-2023,30.00 ,662.36 ,4.56 
6485.00 ,Jivin Bahri,12-20-2022,74.00 ,1931.94 ,3.94 
6486.00 ,Madhav Bedi,6-19-2023,53.00 ,735.13 ,3.62 
6487.00 ,Yuvraj  Singhal,04-12-2023,86.00 ,447.52 ,3.85 
6488.00 ,Anaya Jha,10-20-2022,91.00 ,1840.79 ,3.14 
6489.00 ,Hunar Vora,9-25-2022,46.00 ,368.68 ,4.13 
6490.00 ,Hridaan Raju,11-01-2022,71.00 ,1759.74 ,3.83 
6491.00 ,Emir Doshi,02-09-2023,96.00 ,192.37 ,4.38 
6492.00 ,Alisha Kari,4-28-2023,61.00 ,1653.47 ,3.02 
6493.00 ,Akarsh Dhar,12-23-2022,60.00 ,1489.70 ,4.69 
6494.00 ,Kiara Badami,10-05-2022,44.00 ,482.18 ,3.79 
6495.00 ,Myra Bath,9-13-2022,12.00 ,170.47 ,4.74 
6496.00 ,Piya Sen,3-29-2023,84.00 ,1082.84 ,4.00 
6497.00 ,Anvi Choudhary,5-17-2023,67.00 ,1763.14 ,3.03 
6498.00 ,Lavanya Kakar,01-08-2023,40.00 ,874.49 ,4.87 
6499.00 ,Rania Kanda,07-08-2023,74.00 ,115.47 ,4.81 
6500.00 ,Gatik Gaba,11-18-2022,70.00 ,283.17 ,4.58 
6501.00 ,Inaaya  Master,8-29-2022,56.00 ,224.80 ,3.37 
6502.00 ,Aarna Shah,02-09-2023,69.00 ,205.59 ,3.56 
6503.00 ,Shalv Bora,02-04-2023,61.00 ,410.23 ,3.75 
6504.00 ,Saanvi Sathe,02-05-2023,74.00 ,128.96 ,4.09 
6505.00 ,Raunak Dubey,10-18-2022,27.00 ,595.67 ,4.11 
6506.00 ,Vedika Balay,5-22-2023,52.00 ,1599.98 ,3.67 
6507.00 ,Mannat Rao,6-21-2023,15.00 ,1579.52 ,3.84 
6508.00 ,Kabir Sood,09-09-2022,97.00 ,428.82 ,3.66 
6509.00 ,Prisha Khosla,03-05-2023,45.00 ,1575.83 ,3.04 
6510.00 ,Lakshit Wable,5-16-2023,22.00 ,1926.22 ,4.95 
6511.00 ,Indranil Chopra,1-24-2023,26.00 ,342.34 ,4.43 
6512.00 ,Dishani Gera,08-10-2022,14.00 ,400.36 ,3.20 
6513.00 ,Renee Sachdev,4-18-2023,74.00 ,1953.88 ,3.20 
6514.00 ,Jayan Kamdar,4-25-2023,71.00 ,1300.89 ,3.05 
6515.00 ,Jivika Gill,5-31-2023,74.00 ,1365.87 ,3.93 
6516.00 ,Divyansh Sachar,6-26-2023,43.00 ,212.24 ,4.02 
6517.00 ,Jivin Jaggi,03-06-2023,27.00 ,1180.92 ,4.86 
6518.00 ,Dhruv Ramanathan,1-21-2023,60.00 ,1877.56 ,3.56 
6519.00 ,Nishith Ravi,11-02-2022,41.00 ,1377.75 ,3.91 
6520.00 ,Inaaya  Bhalla,10-14-2022,11.00 ,1281.06 ,3.77 
6521.00 ,Nitya Shanker,12-05-2022,49.00 ,334.59 ,3.98 
6522.00 ,Rhea Das,06-09-2023,69.00 ,1422.40 ,4.94 
6523.00 ,Ryan Vasa,1-24-2023,80.00 ,458.57 ,3.42 
6524.00 ,Shanaya Bawa,3-31-2023,54.00 ,1378.45 ,3.67 
6525.00 ,Pihu Mahajan,10-27-2022,93.00 ,232.73 ,3.87 
6526.00 ,Riya Rajan,09-07-2022,20.00 ,1305.67 ,3.60 
6527.00 ,Indrajit Sarraf,02-10-2023,79.00 ,1189.16 ,4.55 
6528.00 ,Saanvi Jaggi,02-07-2023,65.00 ,211.26 ,4.51 
6529.00 ,Nishith Sura,03-10-2023,10.00 ,1332.08 ,4.15 
6530.00 ,Renee Chandran,05-12-2023,10.00 ,883.98 ,3.48 
6531.00 ,Krish Loke,9-24-2022,49.00 ,854.61 ,3.58 
6532.00 ,Diya Dada,04-04-2023,87.00 ,1963.54 ,3.20 
6533.00 ,Romil Gade,6-29-2023,60.00 ,1653.52 ,4.43 
6534.00 ,Nirvaan Dave,2-23-2023,81.00 ,1077.70 ,3.21 
6535.00 ,Yuvaan Bumb,11-02-2022,24.00 ,286.75 ,4.65 
6536.00 ,Hrishita Kakar,09-12-2022,97.00 ,1060.00 ,4.76 
6537.00 ,Shray Bahri,9-29-2022,27.00 ,355.10 ,4.53 
6538.00 ,Fateh Dube,01-02-2023,51.00 ,1825.01 ,3.65 
6539.00 ,Anahi Mallick,10-16-2022,70.00 ,1010.99 ,3.28 
6540.00 ,Kabir Rout,8-17-2022,89.00 ,270.31 ,3.59 
6541.00 ,Pihu Vaidya,2-13-2023,71.00 ,1930.34 ,3.08 
6542.00 ,Anahi Rajagopal,10-28-2022,86.00 ,298.76 ,4.91 
6543.00 ,Abram Chawla,1-26-2023,99.00 ,496.56 ,4.73 
6544.00 ,Hiran Ghosh,4-26-2023,56.00 ,1532.20 ,4.98 
6545.00 ,Aayush Sidhu,03-06-2023,10.00 ,1722.86 ,4.53 
6546.00 ,Tarini Vig,03-08-2023,88.00 ,1633.62 ,3.63 
6547.00 ,Aaina Dugal,9-21-2022,100.00 ,1060.34 ,4.09 
6548.00 ,Misha Khatri,12-15-2022,88.00 ,1330.15 ,4.01 
6549.00 ,Ishaan Dixit,11-02-2022,23.00 ,240.52 ,3.46 
6550.00 ,Lakshit Saha,12-22-2022,73.00 ,915.89 ,4.95 
6551.00 ,Ojas Zacharia,01-04-2023,76.00 ,1742.06 ,4.77 
6552.00 ,Hansh Dewan,2-24-2023,52.00 ,667.70 ,3.72 
6553.00 ,Navya Sathe,02-05-2023,77.00 ,1884.06 ,4.71 
6554.00 ,Mahika Reddy,4-22-2023,83.00 ,1979.82 ,4.36 
6555.00 ,Ishaan Shankar,11-28-2022,26.00 ,552.27 ,4.32 
6556.00 ,Yakshit Guha,8-21-2022,32.00 ,1383.45 ,4.71 
6557.00 ,Umang Dhillon,05-07-2023,38.00 ,929.50 ,4.61 
6558.00 ,Sumer Sur,07-08-2023,13.00 ,228.58 ,4.48 
6559.00 ,Miraan Lall,3-13-2023,76.00 ,1710.69 ,4.52 
6560.00 ,Yashvi Bumb,4-25-2023,20.00 ,1217.75 ,4.31 
6561.00 ,Drishya Shan,01-06-2023,82.00 ,1592.99 ,3.71 
6562.00 ,Kaira Sood,1-15-2023,39.00 ,1846.12 ,4.08 
6563.00 ,Aayush Varma,10-23-2022,17.00 ,1817.87 ,4.58 
6564.00 ,Indrans Sampath,6-22-2023,76.00 ,1057.75 ,3.42 
6565.00 ,Aarush Kakar,08-12-2022,74.00 ,1725.02 ,3.08 
6566.00 ,Aaryahi Kannan,11-28-2022,43.00 ,830.51 ,3.37 
6567.00 ,Riya Tella,10-19-2022,93.00 ,689.55 ,4.25 
6568.00 ,Ivana Walia,01-03-2023,35.00 ,719.20 ,4.65 
6569.00 ,Farhan Dua,3-14-2023,55.00 ,523.81 ,3.58 
6570.00 ,Nitya Gour,02-10-2023,12.00 ,519.14 ,4.88 
6571.00 ,Devansh Srinivasan,3-22-2023,57.00 ,221.06 ,4.01 
6572.00 ,Ayesha Shan,09-02-2022,46.00 ,1441.50 ,4.24 
6573.00 ,Pranay Mangal,10-03-2022,85.00 ,907.16 ,4.70 
6574.00 ,Mamooty Dey,10-31-2022,93.00 ,1455.78 ,4.03 
6575.00 ,Ira Tata,05-08-2023,66.00 ,1753.49 ,3.82 
6576.00 ,Dishani Rastogi,12-12-2022,28.00 ,1899.02 ,4.48 
6577.00 ,Renee Randhawa,8-30-2022,57.00 ,1075.61 ,4.68 
6578.00 ,Sahil Rajagopalan,6-28-2023,23.00 ,557.92 ,4.09 
6579.00 ,Shayak Chakrabarti,11-16-2022,99.00 ,351.17 ,3.15 
6580.00 ,Khushi Sundaram,09-08-2022,12.00 ,872.77 ,3.93 
6581.00 ,Akarsh Divan,12-06-2022,66.00 ,1115.94 ,3.39 
6582.00 ,Indranil Ramachandran,5-31-2023,46.00 ,1694.50 ,3.24 
6583.00 ,Shamik Kala,9-21-2022,18.00 ,1620.88 ,3.12 
6584.00 ,Kiaan Kumer,11-25-2022,68.00 ,1911.25 ,4.86 
6585.00 ,Anaya Bakshi,2-18-2023,35.00 ,495.26 ,3.35 
6586.00 ,Nakul Chopra,10-19-2022,16.00 ,1901.07 ,4.02 
6587.00 ,Urvi Viswanathan,2-20-2023,75.00 ,1365.62 ,4.61 
6588.00 ,Darshit Gola,02-05-2023,16.00 ,1429.86 ,4.26 
6589.00 ,Indrans Khatri,4-22-2023,54.00 ,297.76 ,3.25 
6590.00 ,Manjari Vig,1-14-2023,95.00 ,1297.57 ,3.23 
6591.00 ,Raunak Chada,4-26-2023,72.00 ,996.96 ,3.29 
6592.00 ,Riaan Tak,11-12-2022,96.00 ,1410.75 ,4.02 
6593.00 ,Fateh Mani,10-19-2022,68.00 ,1165.26 ,3.70 
6594.00 ,Kaira Manne,10-06-2022,63.00 ,904.85 ,4.43 
6595.00 ,Purab Ghosh,3-31-2023,93.00 ,1762.24 ,4.43 
6596.00 ,Hiran Srinivasan,07-06-2023,53.00 ,1947.73 ,3.42 
6597.00 ,Aarush Bhat,1-21-2023,52.00 ,1359.39 ,3.80 
6598.00 ,Amira Sankaran,10-01-2022,49.00 ,844.54 ,4.79 
6599.00 ,Reyansh Bhavsar,11-28-2022,55.00 ,1955.35 ,3.57 
6600.00 ,Aaina Magar,04-03-2023,14.00 ,1716.08 ,4.36 
6601.00 ,Zoya Golla,3-31-2023,92.00 ,1591.56 ,4.08 
6602.00 ,Sana Vohra,11-27-2022,63.00 ,1192.67 ,4.76 
6603.00 ,Miraya Kalita,9-30-2022,100.00 ,1196.23 ,3.25 
6604.00 ,Gatik Verma,11-16-2022,84.00 ,1778.46 ,3.30 
6605.00 ,Khushi Choudhury,11-02-2022,75.00 ,1335.16 ,4.17 
6606.00 ,Anay Golla,02-08-2023,38.00 ,1108.55 ,3.74 
6607.00 ,Shalv Chaudhari,09-08-2022,68.00 ,773.69 ,3.60 
6608.00 ,Aayush Balasubramanian,12-09-2022,67.00 ,350.25 ,3.74 
6609.00 ,Tejas Kannan,8-22-2022,61.00 ,1273.50 ,4.01 
6610.00 ,Anahi Ram,07-04-2023,10.00 ,1579.98 ,4.56 
6611.00 ,Rati Dyal,9-17-2022,99.00 ,294.14 ,4.90 
6612.00 ,Aniruddh Sem,3-15-2023,21.00 ,1771.02 ,3.59 
6613.00 ,Ryan Dutta,6-16-2023,32.00 ,510.70 ,4.92 
6614.00 ,Kartik Saini,1-18-2023,11.00 ,402.33 ,4.95 
6615.00 ,Tejas Dewan,4-26-2023,28.00 ,567.24 ,3.90 
6616.00 ,Indranil Rama,4-20-2023,10.00 ,1479.28 ,3.98 
6617.00 ,Biju Sarma,09-10-2022,76.00 ,1189.50 ,3.88 
6618.00 ,Indranil Mand,5-24-2023,37.00 ,1140.93 ,4.26 
6619.00 ,Reyansh Bala,3-31-2023,46.00 ,1549.73 ,3.01 
6620.00 ,Nayantara Hayer,9-23-2022,38.00 ,649.06 ,4.58 
6621.00 ,Divyansh Bora,2-21-2023,88.00 ,1431.93 ,3.15 
6622.00 ,Aradhya Solanki,10-12-2022,35.00 ,1860.71 ,4.33 
6623.00 ,Siya Mani,8-31-2022,99.00 ,1924.52 ,4.60 
6624.00 ,Tarini Suri,3-16-2023,91.00 ,1623.22 ,4.92 
6625.00 ,Eshani Dua,3-30-2023,88.00 ,1957.65 ,3.95 
6626.00 ,Vanya Chokshi,8-13-2022,79.00 ,1595.31 ,3.32 
6627.00 ,Shray Sundaram,09-12-2022,70.00 ,465.44 ,3.49 
6628.00 ,Misha Sunder,5-30-2023,89.00 ,795.76 ,4.46 
6629.00 ,Saanvi Bir,06-06-2023,92.00 ,1265.55 ,3.13 
6630.00 ,Prisha Ratti,07-02-2023,22.00 ,1684.86 ,3.33 
6631.00 ,Vedika Behl,11-25-2022,11.00 ,107.08 ,4.01 
6632.00 ,Zain Aggarwal,10-05-2022,15.00 ,755.60 ,4.34 
6633.00 ,Pihu Dixit,12-18-2022,40.00 ,1141.09 ,4.73 
6634.00 ,Jivin Mani,04-05-2023,40.00 ,410.77 ,4.79 
6635.00 ,Jayesh Doctor,8-31-2022,44.00 ,1424.21 ,3.11 
6636.00 ,Priyansh Brar,8-22-2022,18.00 ,1517.25 ,4.38 
6637.00 ,Raunak Bandi,08-12-2022,97.00 ,1174.61 ,3.45 
6638.00 ,Nirvi Dugar,11-12-2022,36.00 ,222.81 ,3.39 
6639.00 ,Shanaya Soni,4-27-2023,73.00 ,1255.04 ,3.61 
6640.00 ,Shray Mahajan,06-12-2023,82.00 ,1852.50 ,4.48 
6641.00 ,Baiju Keer,05-04-2023,47.00 ,618.95 ,3.37 
6642.00 ,Rania Sangha,1-22-2023,59.00 ,216.76 ,4.06 
6643.00 ,Vihaan Chowdhury,10-11-2022,91.00 ,1382.48 ,4.61 
6644.00 ,Jhanvi Sheth,2-27-2023,61.00 ,1416.07 ,3.42 
6645.00 ,Pihu Deshmukh,1-16-2023,90.00 ,1647.12 ,3.73 
6646.00 ,Sumer Srinivasan,06-03-2023,18.00 ,284.99 ,3.21 
6647.00 ,Himmat Ghosh,4-29-2023,52.00 ,269.39 ,3.72 
6648.00 ,Romil Mani,8-18-2022,91.00 ,651.84 ,3.33 
6649.00 ,Adah Devan,8-19-2022,19.00 ,1114.03 ,3.88 
6650.00 ,Keya Gole,11-03-2022,10.00 ,1502.28 ,3.48 
6651.00 ,Miraan Ramanathan,03-12-2023,84.00 ,1549.23 ,3.48 
6652.00 ,Kaira Varkey,11-30-2022,32.00 ,1816.36 ,4.21 
6653.00 ,Saksham Jha,05-04-2023,78.00 ,1271.66 ,3.46 
6654.00 ,Shalv Dutta,02-03-2023,61.00 ,556.08 ,3.64 
6655.00 ,Alia Kohli,07-06-2023,40.00 ,625.30 ,3.52 
6656.00 ,Mahika Karpe,9-28-2022,73.00 ,969.31 ,3.41 
6657.00 ,Abram Sampath,07-03-2023,60.00 ,1098.77 ,3.45 
6658.00 ,Romil Handa,5-22-2023,99.00 ,417.46 ,3.40 
6659.00 ,Zaina Choudhry,11-24-2022,24.00 ,990.99 ,4.02 
6660.00 ,Romil Choudhary,05-04-2023,28.00 ,1934.73 ,3.95 
6661.00 ,Shamik Tak,12-07-2022,13.00 ,1118.95 ,3.54 
6662.00 ,Shaan Goel,6-22-2023,85.00 ,454.74 ,3.73 
6663.00 ,Kartik Kakar,03-05-2023,34.00 ,1912.01 ,3.31 
6664.00 ,Keya Bahri,10-25-2022,36.00 ,1278.13 ,4.99 
6665.00 ,Jhanvi Dalal,9-25-2022,75.00 ,1046.52 ,4.82 
6666.00 ,Navya Batta,11-20-2022,78.00 ,1454.07 ,4.84 
6667.00 ,Aradhya Gour,03-12-2023,67.00 ,1972.75 ,3.11 
6668.00 ,Kavya Chaudhry,3-15-2023,17.00 ,1335.95 ,3.78 
6669.00 ,Indrajit Rajan,9-13-2022,15.00 ,412.64 ,4.01 
6670.00 ,Zain Toor,4-24-2023,21.00 ,643.53 ,3.05 
6671.00 ,Vihaan Subramaniam,8-24-2022,96.00 ,470.37 ,4.20 
6672.00 ,Jiya Comar,04-06-2023,42.00 ,226.96 ,4.30 
6673.00 ,Renee Hegde,10-17-2022,18.00 ,1723.91 ,3.94 
6674.00 ,Inaaya  Jani,6-26-2023,100.00 ,649.57 ,4.87 
6675.00 ,Shanaya Raman,11-27-2022,31.00 ,267.99 ,4.10 
6676.00 ,Aarna Bhardwaj,6-15-2023,98.00 ,1444.41 ,3.44 
6677.00 ,Raunak Thakkar,3-25-2023,41.00 ,1838.16 ,3.76 
6678.00 ,Kashvi Kadakia,11-24-2022,64.00 ,134.32 ,3.91 
6679.00 ,Prerak Chad,10-13-2022,41.00 ,1376.54 ,3.78 
6680.00 ,Nakul Shah,12-28-2022,36.00 ,1616.77 ,3.83 
6681.00 ,Keya Baria,07-10-2023,98.00 ,145.88 ,3.38 
6682.00 ,Lakshay Biswas,11-02-2022,58.00 ,239.22 ,3.83 
6683.00 ,Farhan Char,9-23-2022,82.00 ,830.11 ,4.89 
6684.00 ,Nayantara Tiwari,11-06-2022,22.00 ,443.52 ,3.21 
6685.00 ,Miraya Soman,1-29-2023,100.00 ,1614.90 ,4.25 
6686.00 ,Uthkarsh Jha,05-10-2023,50.00 ,116.08 ,3.71 
6687.00 ,Armaan Srinivas,02-06-2023,86.00 ,687.11 ,4.41 
6688.00 ,Manjari Tripathi,4-17-2023,80.00 ,192.07 ,3.62 
6689.00 ,Charvi Rajan,05-11-2023,76.00 ,1957.45 ,4.55 
6690.00 ,Jiya Bumb,6-15-2023,27.00 ,637.28 ,3.70 
6691.00 ,Siya Loke,2-26-2023,60.00 ,1947.40 ,4.13 
6692.00 ,Samarth Chandra,6-16-2023,54.00 ,722.63 ,3.49 
6693.00 ,Vritika Dhillon,1-24-2023,10.00 ,148.68 ,4.42 
6694.00 ,Shamik Kara,02-02-2023,97.00 ,1198.38 ,3.24 
6695.00 ,Ahana  Dutt,04-09-2023,63.00 ,1151.60 ,3.56 
6696.00 ,Anaya Bhargava,3-26-2023,100.00 ,1204.06 ,3.04 
6697.00 ,Reyansh Sur,8-16-2022,99.00 ,470.35 ,4.78 
6698.00 ,Samaira Dua,03-03-2023,99.00 ,1863.19 ,4.18 
6699.00 ,Urvi Ganguly,11-21-2022,72.00 ,144.85 ,3.72 
6700.00 ,Aniruddh Kurian,1-19-2023,60.00 ,891.32 ,4.43 
6701.00 ,Diya Bassi,10-22-2022,83.00 ,371.29 ,4.93 
6702.00 ,Tarini Khosla,03-09-2023,21.00 ,1398.35 ,4.39 
6703.00 ,Nayantara Rastogi,3-14-2023,55.00 ,1967.28 ,3.01 
6704.00 ,Jiya Bala,10-10-2022,56.00 ,1537.10 ,3.87 
6705.00 ,Ahana  Datta,10-09-2022,66.00 ,1600.49 ,3.43 
6706.00 ,Nirvaan Ravi,4-30-2023,28.00 ,964.26 ,3.33 
6707.00 ,Yakshit Virk,12-01-2022,15.00 ,1963.42 ,4.15 
6708.00 ,Taimur Dhar,1-13-2023,39.00 ,691.12 ,3.97 
6709.00 ,Sara Majumdar,11-11-2022,83.00 ,1756.49 ,4.46 
6710.00 ,Yakshit Amble,12-17-2022,51.00 ,1154.16 ,4.67 
6711.00 ,Ranbir Yadav,01-02-2023,98.00 ,1287.06 ,3.72 
6712.00 ,Anay Khanna,01-10-2023,95.00 ,1831.34 ,4.89 
6713.00 ,Lakshit Kale,02-05-2023,98.00 ,153.10 ,3.30 
6714.00 ,Indrajit Goda,9-15-2022,50.00 ,1446.16 ,3.65 
6715.00 ,Advika Wable,02-11-2023,15.00 ,1137.21 ,4.84 
6716.00 ,Ayesha Acharya,10-10-2022,79.00 ,434.26 ,3.69 
6717.00 ,Vihaan Bhardwaj,05-08-2023,11.00 ,687.55 ,3.94 
6718.00 ,Miraya Dani,07-04-2023,48.00 ,519.45 ,3.96 
6719.00 ,Arhaan Bajaj,09-03-2022,26.00 ,634.18 ,3.04 
6720.00 ,Pihu Sura,2-26-2023,45.00 ,999.07 ,3.40 
6721.00 ,Madhup Chaudhari,5-14-2023,22.00 ,1860.99 ,3.53 
6722.00 ,Ayesha Kumer,8-27-2022,74.00 ,1187.94 ,4.59 
6723.00 ,Keya Wali,3-14-2023,39.00 ,567.64 ,3.52 
6724.00 ,Raghav Kant,5-26-2023,64.00 ,1723.81 ,4.79 
6725.00 ,Nakul Babu,10-06-2022,41.00 ,1307.75 ,4.99 
6726.00 ,Rasha Atwal,3-24-2023,98.00 ,1073.76 ,4.14 
6727.00 ,Ehsaan Kadakia,03-05-2023,21.00 ,1355.66 ,3.83 
6728.00 ,Ehsaan Cherian,09-10-2022,100.00 ,1457.77 ,4.89 
6729.00 ,Aarush Chaudhary,10-31-2022,40.00 ,1842.24 ,3.60 
6730.00 ,Trisha Kale,11-25-2022,84.00 ,1539.84 ,4.28 
6731.00 ,Aarush Comar,06-02-2023,68.00 ,428.00 ,4.06 
6732.00 ,Divij Atwal,11-11-2022,59.00 ,1344.66 ,3.34 
6733.00 ,Anika Kaul,1-19-2023,41.00 ,744.70 ,3.96 
6734.00 ,Tara Randhawa,10-28-2022,86.00 ,1977.22 ,3.30 
6735.00 ,Vihaan Tank,12-20-2022,26.00 ,463.57 ,3.15 
6736.00 ,Aarav Guha,03-08-2023,32.00 ,1100.11 ,4.46 
6737.00 ,Ayesha Tank,12-18-2022,83.00 ,549.17 ,3.50 
6738.00 ,Kismat Rajagopalan,4-15-2023,92.00 ,1982.07 ,3.65 
6739.00 ,Ritvik Chawla,11-25-2022,41.00 ,1977.81 ,3.55 
6740.00 ,Yashvi Keer,04-04-2023,35.00 ,636.52 ,3.77 
6741.00 ,Saira Sahota,12-23-2022,71.00 ,1523.24 ,3.66 
6742.00 ,Sana Bobal,8-14-2022,78.00 ,647.28 ,3.45 
6743.00 ,Tejas Kala,5-29-2023,65.00 ,1475.70 ,3.89 
6744.00 ,Riya Dugar,10-22-2022,30.00 ,195.55 ,4.28 
6745.00 ,Fateh Bir,05-09-2023,75.00 ,1158.55 ,4.34 
6746.00 ,Lakshit D??lia,07-08-2023,58.00 ,1311.38 ,3.71 
6747.00 ,Aayush Char,10-01-2022,31.00 ,638.82 ,3.45 
6748.00 ,Faiyaz Rajan,1-25-2023,29.00 ,1197.35 ,3.12 
6749.00 ,Neelofar Soman,11-03-2022,77.00 ,836.43 ,4.09 
6750.00 ,Vedika Grover,2-16-2023,21.00 ,981.13 ,3.36 
6751.00 ,Rasha Sinha,6-25-2023,86.00 ,1625.60 ,3.99 
6752.00 ,Damini Shukla,07-05-2023,97.00 ,1019.95 ,3.37 
6753.00 ,Suhana Wable,09-10-2022,83.00 ,630.31 ,3.58 
6754.00 ,Piya Raja,03-06-2023,41.00 ,237.21 ,3.96 
6755.00 ,Parinaaz Bal,2-14-2023,32.00 ,860.75 ,4.38 
6756.00 ,Taran Arya,8-29-2022,59.00 ,856.37 ,3.02 
6757.00 ,Samarth Joshi,2-21-2023,70.00 ,356.89 ,3.47 
6758.00 ,Keya Sagar,1-29-2023,14.00 ,795.13 ,4.14 
6759.00 ,Mohanlal Date,11-28-2022,83.00 ,1440.12 ,3.65 
6760.00 ,Drishya Dhawan,6-26-2023,73.00 ,414.02 ,4.34 
6761.00 ,Veer Chakraborty,4-18-2023,32.00 ,1345.65 ,4.14 
6762.00 ,Zain Gala,10-13-2022,100.00 ,605.72 ,3.77 
6763.00 ,Tanya Khosla,3-27-2023,39.00 ,1901.79 ,4.43 
6764.00 ,Fateh Lata,6-29-2023,79.00 ,1823.38 ,4.46 
6765.00 ,Ayesha Golla,10-20-2022,32.00 ,832.08 ,3.46 
6766.00 ,Ela Comar,12-15-2022,18.00 ,331.29 ,4.52 
6767.00 ,Raunak Magar,5-28-2023,81.00 ,999.29 ,4.58 
6768.00 ,Kashvi Bajwa,9-29-2022,27.00 ,1470.28 ,3.66 
6769.00 ,Manjari Chana,3-14-2023,19.00 ,317.14 ,3.75 
6770.00 ,Uthkarsh Sarraf,03-06-2023,33.00 ,430.32 ,3.36 
6771.00 ,Divit Joshi,10-10-2022,100.00 ,284.89 ,3.27 
6772.00 ,Purab Bansal,2-20-2023,49.00 ,141.49 ,4.40 
6773.00 ,Myra Sama,11-22-2022,73.00 ,1395.61 ,4.53 
6774.00 ,Arnav Sane,5-27-2023,68.00 ,461.18 ,3.81 
6775.00 ,Himmat Malhotra,5-28-2023,81.00 ,1698.32 ,4.61 
6776.00 ,Fateh Sura,10-28-2022,18.00 ,1195.12 ,4.31 
6777.00 ,Aradhya Bora,12-28-2022,73.00 ,1834.58 ,3.20 
6778.00 ,Anahita Khare,05-12-2023,87.00 ,1192.43 ,4.64 
6779.00 ,Lakshit Grewal,1-13-2023,16.00 ,1293.99 ,4.10 
6780.00 ,Raunak Bhandari,9-26-2022,96.00 ,1370.32 ,4.47 
6781.00 ,Priyansh Baria,09-12-2022,39.00 ,329.12 ,3.37 
6782.00 ,Azad Gupta,01-07-2023,59.00 ,1147.83 ,3.75 
6783.00 ,Miraan Batta,10-10-2022,27.00 ,1849.37 ,4.00 
6784.00 ,Anaya Manda,6-26-2023,96.00 ,1381.67 ,4.13 
6785.00 ,Tushar Banik,4-18-2023,83.00 ,473.35 ,3.42 
6786.00 ,Jayan Goda,1-24-2023,45.00 ,464.64 ,3.52 
6787.00 ,Alia Sibal,10-04-2022,15.00 ,919.91 ,3.98 
6788.00 ,Divyansh Hari,6-19-2023,14.00 ,1530.52 ,3.52 
6789.00 ,Anaya Yohannan,3-14-2023,43.00 ,1927.30 ,3.47 
6790.00 ,Anvi Zachariah,12-31-2022,37.00 ,557.18 ,3.97 
6791.00 ,Lakshit Subramaniam,5-27-2023,16.00 ,1653.09 ,4.17 
6792.00 ,Kaira Srivastava,11-11-2022,82.00 ,766.72 ,3.48 
6793.00 ,Neelofar Raja,10-18-2022,63.00 ,1186.50 ,4.67 
6794.00 ,Ojas Goda,12-21-2022,70.00 ,938.76 ,4.95 
6795.00 ,Nirvaan Soni,10-28-2022,17.00 ,1589.18 ,3.04 
