driver_id,driver_name,join_date,rating,total_rides,earnings
4360.00 ,Uthkarsh Suri,5-22-2023,3.56 ,343.00 ,2006.28 
4361.00 ,Anay Tank,10-12-2022,3.91 ,180.00 ,4472.76 
4362.00 ,Mishti Ravi,2-28-2023,4.86 ,475.00 ,2726.75 
4363.00 ,Vedika Chaudhary,10-29-2022,4.45 ,298.00 ,3942.06 
4364.00 ,Farhan Brahmbhatt,8-21-2022,4.08 ,84.00 ,3368.81 
4365.00 ,Saanvi Gole,11-11-2022,4.93 ,381.00 ,3879.59 
4366.00 ,Vihaan Banik,01-10-2023,4.07 ,366.00 ,1193.66 
4367.00 ,Tiya Thakur,08-07-2023,3.83 ,185.00 ,3269.95 
4368.00 ,Badal Cheema,3-19-2023,3.49 ,108.00 ,3354.86 
4369.00 ,Veer Sankaran,12-02-2022,4.96 ,467.00 ,3078.16 
4370.00 ,Riaan Rajagopalan,1-22-2023,4.47 ,68.00 ,2363.64 
4371.00 ,Rania Dasgupta,02-10-2023,4.70 ,417.00 ,2182.43 
4372.00 ,Divij Chakraborty,4-22-2023,4.66 ,199.00 ,3994.72 
4373.00 ,Nirvaan Apte,8-25-2022,4.35 ,350.00 ,4946.22 
4374.00 ,Jiya Venkataraman,10-04-2022,3.15 ,272.00 ,4953.69 
4375.00 ,Sara Dada,05-12-2023,4.54 ,206.00 ,4049.48 
4376.00 ,Mamooty Brahmbhatt,3-18-2023,3.51 ,443.00 ,4271.57 
4377.00 ,Jivin Anand,9-27-2022,4.68 ,102.00 ,4618.02 
4378.00 ,Nitara Bahri,12-03-2022,4.54 ,245.00 ,3232.90 
4379.00 ,Akarsh Sahni,3-28-2023,3.67 ,334.00 ,4787.54 
4380.00 ,Nitya Hayer,07-10-2023,3.01 ,341.00 ,4095.48 
4381.00 ,Samiha Sami,2-21-2023,3.24 ,198.00 ,3649.44 
4382.00 ,Vihaan Kar,7-23-2023,4.97 ,163.00 ,4902.34 
4383.00 ,Farhan Walia,6-22-2023,3.55 ,401.00 ,2245.24 
4384.00 ,Faiyaz Vora,8-17-2022,4.91 ,368.00 ,2587.65 
4385.00 ,Alia Dutta,08-12-2022,4.96 ,189.00 ,1735.71 
4386.00 ,Navya Shere,7-28-2023,4.15 ,245.00 ,760.60 
4387.00 ,Farhan Chahal,11-19-2022,3.52 ,68.00 ,2011.84 
4388.00 ,Alisha Shankar,10-01-2022,3.18 ,320.00 ,4089.60 
4389.00 ,Yuvaan Ratti,11-23-2022,4.98 ,239.00 ,4730.26 
4390.00 ,Ivan Lala,9-14-2022,3.85 ,80.00 ,4524.02 
4391.00 ,Faiyaz Gera,02-06-2023,4.80 ,50.00 ,4633.32 
4392.00 ,Jayesh Chakrabarti,04-01-2023,4.25 ,111.00 ,583.20 
4393.00 ,Eva Dada,7-22-2023,4.09 ,350.00 ,1274.04 
4394.00 ,Miraya Dubey,2-24-2023,4.49 ,359.00 ,3983.48 
4395.00 ,Anahi Banik,11-14-2022,4.55 ,131.00 ,2069.44 
4396.00 ,Neelofar Roy,09-05-2022,3.73 ,186.00 ,3050.20 
4397.00 ,Keya Sandhu,4-29-2023,3.72 ,388.00 ,4235.74 
4398.00 ,Kabir Kannan,3-24-2023,3.06 ,407.00 ,1903.80 
4399.00 ,Aarna Sood,05-08-2023,4.70 ,119.00 ,823.65 
4400.00 ,Raghav Bora,10-26-2022,4.40 ,452.00 ,2479.53 
4401.00 ,Bhavin Ranganathan,07-10-2023,3.41 ,264.00 ,2171.85 
4402.00 ,Krish Lanka,2-21-2023,4.01 ,319.00 ,3016.18 
4403.00 ,Kabir Yohannan,11-16-2022,4.01 ,392.00 ,4824.41 
4404.00 ,Madhup Choudhry,9-14-2022,3.33 ,175.00 ,3495.26 
4405.00 ,Alia Reddy,11-09-2022,3.03 ,186.00 ,1472.29 
4406.00 ,Amira Sur,08-06-2023,4.22 ,100.00 ,1608.14 
4407.00 ,Advik Bhardwaj,8-17-2022,3.39 ,441.00 ,4497.88 
4408.00 ,Trisha Gara,05-10-2023,4.90 ,285.00 ,3613.72 
4409.00 ,Piya Din,1-21-2023,3.72 ,336.00 ,2270.59 
4410.00 ,Riaan Singh,06-07-2023,3.74 ,69.00 ,4523.76 
4411.00 ,Mishti Sanghvi,03-11-2023,3.55 ,341.00 ,4336.39 
4412.00 ,Tarini Sawhney,5-14-2023,4.99 ,408.00 ,1072.05 
4413.00 ,Adah Ravi,11-13-2022,4.64 ,178.00 ,4619.52 
4414.00 ,Miraan Ghose,05-05-2023,3.93 ,145.00 ,4041.91 
4415.00 ,Indrajit Sarraf,5-30-2023,3.62 ,479.00 ,2578.69 
4416.00 ,Gokul Gola,06-07-2023,4.63 ,414.00 ,1426.13 
4417.00 ,Piya Talwar,1-14-2023,4.95 ,379.00 ,2900.03 
4418.00 ,Khushi Aggarwal,7-28-2023,4.56 ,382.00 ,3746.75 
4419.00 ,Kimaya Karpe,12-20-2022,3.77 ,462.00 ,2641.47 
4420.00 ,Misha Yohannan,10-24-2022,4.64 ,144.00 ,4592.00 
4421.00 ,Krish Kota,3-25-2023,4.68 ,483.00 ,2723.90 
4422.00 ,Ryan Bhat,1-27-2023,3.97 ,374.00 ,2269.09 
4423.00 ,Divij Bawa,3-25-2023,3.59 ,286.00 ,3346.02 
4424.00 ,Zeeshan Ratti,6-26-2023,4.47 ,168.00 ,3296.49 
4425.00 ,Lakshay Tripathi,1-23-2023,3.17 ,260.00 ,748.57 
4426.00 ,Misha Dugal,10-10-2022,3.67 ,105.00 ,2372.63 
4427.00 ,Manikya Talwar,09-12-2022,3.47 ,448.00 ,938.91 
4428.00 ,Dishani Shankar,4-28-2023,3.26 ,80.00 ,4755.87 
4429.00 ,Ishita Kara,4-13-2023,4.69 ,122.00 ,2021.14 
4430.00 ,Lakshit Samra,6-19-2023,3.03 ,429.00 ,4730.14 
4431.00 ,Adah Sani,01-04-2023,3.03 ,299.00 ,1387.42 
4432.00 ,Saira Sathe,10-25-2022,3.04 ,102.00 ,1813.12 
4433.00 ,Elakshi Khatri,8-19-2022,4.80 ,221.00 ,4584.70 
4434.00 ,Renee Batra,9-18-2022,3.88 ,317.00 ,2015.96 
4435.00 ,Aarav Bhavsar,4-16-2023,3.47 ,334.00 ,3873.55 
4436.00 ,Saira Balay,03-07-2023,4.98 ,241.00 ,3461.97 
4437.00 ,Tiya Brar,11-24-2022,3.42 ,122.00 ,941.61 
4438.00 ,Samiha Sandal,03-12-2023,3.22 ,296.00 ,3845.39 
4439.00 ,Stuvan Bail,04-10-2023,4.62 ,169.00 ,3975.78 
4440.00 ,Piya Upadhyay,11-09-2022,4.19 ,312.00 ,4057.47 
4441.00 ,Rohan Khurana,10-16-2022,3.28 ,441.00 ,1535.90 
4442.00 ,Chirag Tiwari,05-07-2023,4.76 ,238.00 ,1409.66 
4443.00 ,Saira Biswas,6-26-2023,4.86 ,119.00 ,1644.61 
4444.00 ,Ryan Badal,08-02-2023,3.50 ,275.00 ,4807.40 
4445.00 ,Zoya Cheema,12-20-2022,4.53 ,414.00 ,3680.98 
4446.00 ,Nirvaan Hayer,12-19-2022,3.14 ,380.00 ,2966.53 
4447.00 ,Aayush Bansal,5-18-2023,4.73 ,87.00 ,4723.69 
4448.00 ,Samaira Bains,8-30-2022,3.06 ,341.00 ,2440.77 
4449.00 ,Yuvaan Jaggi,10-13-2022,4.68 ,63.00 ,2745.52 
4450.00 ,Tarini Balan,11-11-2022,4.88 ,83.00 ,1081.85 
4451.00 ,Advika Chaudhari,09-05-2022,4.44 ,349.00 ,1690.79 
4452.00 ,Rohan Trivedi,02-08-2023,3.18 ,312.00 ,3119.23 
4453.00 ,Anahi D’Alia,1-30-2023,4.49 ,92.00 ,1425.83 
4454.00 ,Ivan Das,06-09-2023,4.57 ,365.00 ,4669.57 
4455.00 ,Vidur Keer,12-29-2022,4.53 ,472.00 ,2143.89 
4456.00 ,Rohan Chada,10-01-2022,4.68 ,94.00 ,4544.28 
4457.00 ,Mohanlal Sandal,01-07-2023,4.01 ,157.00 ,1738.36 
4458.00 ,Chirag Dara,10-17-2022,4.04 ,396.00 ,2508.83 
4459.00 ,Ishaan Saxena,10-21-2022,4.24 ,472.00 ,2054.54 
4460.00 ,Sara Jani,10-06-2022,3.59 ,430.00 ,1711.88 
4461.00 ,Nehmat Suri,10-08-2022,3.26 ,426.00 ,4977.51 
4462.00 ,Elakshi Verma,1-20-2023,4.76 ,147.00 ,3242.89 
4463.00 ,Kashvi Ravi,04-01-2023,4.89 ,356.00 ,4173.40 
4464.00 ,Renee Rau,12-13-2022,4.13 ,50.00 ,1902.77 
4465.00 ,Indrajit Cherian,12-25-2022,3.92 ,359.00 ,3404.02 
4466.00 ,Himmat Deshmukh,02-07-2023,4.87 ,489.00 ,2907.27 
4467.00 ,Vedika Tripathi,6-21-2023,3.96 ,75.00 ,3753.60 
4468.00 ,Onkar Wable,03-07-2023,3.02 ,189.00 ,755.24 
4469.00 ,Rania Chad,8-23-2022,3.51 ,285.00 ,4913.07 
4470.00 ,Rania Bal,2-24-2023,4.99 ,354.00 ,1510.13 
4471.00 ,Rania Sanghvi,10-15-2022,4.89 ,181.00 ,1773.45 
4472.00 ,Diya Sahni,9-15-2022,4.63 ,398.00 ,1114.53 
4473.00 ,Prisha Wali,01-08-2023,3.14 ,266.00 ,3041.13 
4474.00 ,Yasmin Sundaram,7-22-2023,3.83 ,91.00 ,4888.12 
4475.00 ,Ayesha Tripathi,10-09-2022,3.22 ,66.00 ,4567.69 
4476.00 ,Aaryahi Kibe,11-29-2022,3.01 ,352.00 ,3156.11 
4477.00 ,Saksham Batta,8-20-2022,3.66 ,326.00 ,1112.99 
4478.00 ,Yuvaan Bhakta,2-23-2023,4.89 ,190.00 ,519.01 
4479.00 ,Amani Bains,04-12-2023,4.07 ,307.00 ,3171.01 
4480.00 ,Samaira Chadha,3-18-2023,3.16 ,283.00 ,1387.94 
4481.00 ,Amira Ahuja,6-20-2023,4.16 ,241.00 ,3784.89 
4482.00 ,Anaya Ram,09-05-2022,3.13 ,149.00 ,567.95 
4483.00 ,Pranay Borra,05-03-2023,4.79 ,444.00 ,4016.96 
4484.00 ,Shayak Vala,09-04-2022,4.82 ,181.00 ,688.82 
4485.00 ,Kiara Lanka,7-13-2023,4.03 ,143.00 ,3939.82 
4486.00 ,Taran Deshpande,1-17-2023,3.85 ,489.00 ,4243.93 
4487.00 ,Ira Sabharwal,05-06-2023,4.75 ,326.00 ,2999.61 
4488.00 ,Trisha Malhotra,2-21-2023,4.49 ,340.00 ,2073.22 
4489.00 ,Ritvik Sharma,05-07-2023,4.30 ,351.00 ,4337.26 
4490.00 ,Kiara Sachar,8-23-2022,3.21 ,192.00 ,648.08 
4491.00 ,Nayantara Uppal,02-06-2023,3.66 ,281.00 ,2236.17 
4492.00 ,Misha Srivastava,7-24-2023,4.04 ,317.00 ,1298.41 
4493.00 ,Ryan Kibe,12-09-2022,4.84 ,145.00 ,3761.25 
4494.00 ,Mehul Mammen,12-16-2022,4.01 ,171.00 ,2147.09 
4495.00 ,Eshani Bakshi,2-14-2023,4.70 ,415.00 ,4603.83 
4496.00 ,Umang Ranganathan,05-07-2023,3.72 ,114.00 ,1085.78 
4497.00 ,Jayesh Dash,4-22-2023,4.68 ,63.00 ,3877.00 
4498.00 ,Ritvik Deshmukh,4-24-2023,4.82 ,223.00 ,1442.45 
4499.00 ,Tanya Sama,8-20-2022,3.18 ,484.00 ,1645.40 
4500.00 ,Dharmajan Issac,10-25-2022,4.04 ,388.00 ,1400.99 
4501.00 ,Akarsh Shanker,8-18-2022,4.72 ,335.00 ,2916.76 
4502.00 ,Romil Cheema,6-19-2023,3.50 ,131.00 ,525.84 
4503.00 ,Aarav Dar,11-19-2022,4.47 ,474.00 ,2964.59 
4504.00 ,Biju Karpe,6-27-2023,3.13 ,409.00 ,988.50 
4505.00 ,Mishti Comar,11-20-2022,3.37 ,311.00 ,2158.89 
4506.00 ,Kanav Kaul,9-19-2022,4.96 ,313.00 ,3989.88 
4507.00 ,Trisha Thakkar,05-09-2023,4.84 ,354.00 ,3940.52 
4508.00 ,Taran Kulkarni,9-23-2022,4.94 ,354.00 ,3462.83 
4509.00 ,Nayantara Raval,11-29-2022,3.40 ,320.00 ,4602.35 
4510.00 ,Aniruddh Chad,07-12-2023,4.25 ,304.00 ,2435.28 
4511.00 ,Hrishita Amble,11-17-2022,4.86 ,245.00 ,3454.30 
4512.00 ,Badal Khanna,11-29-2022,3.42 ,87.00 ,3478.23 
4513.00 ,Aradhya Venkatesh,3-30-2023,4.33 ,454.00 ,722.13 
4514.00 ,Advika Gaba,08-06-2023,3.68 ,189.00 ,2269.62 
4515.00 ,Kiaan Madan,2-20-2023,4.61 ,363.00 ,2995.04 
4516.00 ,Mannat Shenoy,12-11-2022,3.61 ,420.00 ,4117.30 
4517.00 ,Hiran Sunder,01-08-2023,4.47 ,451.00 ,1950.98 
4518.00 ,Nakul Sami,10-07-2022,4.90 ,264.00 ,663.87 
4519.00 ,Dishani Dhingra,7-22-2023,3.01 ,453.00 ,4669.69 
4520.00 ,Kismat Barad,8-20-2022,3.93 ,384.00 ,4875.93 
4521.00 ,Adira Lad,10-22-2022,4.70 ,190.00 ,934.67 
4522.00 ,Biju Dhar,11-25-2022,4.63 ,495.00 ,4486.05 
4523.00 ,Neelofar Rao,9-21-2022,4.58 ,218.00 ,3620.01 
4524.00 ,Pranay Bahl,07-07-2023,3.83 ,243.00 ,1138.92 
4525.00 ,Suhana Anand,1-19-2023,4.12 ,235.00 ,2492.73 
4526.00 ,Ritvik Ganguly,3-18-2023,3.65 ,461.00 ,4508.69 
4527.00 ,Rania Ram,5-16-2023,3.78 ,117.00 ,3690.21 
4528.00 ,Dhruv Choudhry,12-31-2022,4.06 ,395.00 ,3010.46 
4529.00 ,Riya Ghosh,04-05-2023,4.39 ,433.00 ,3909.14 
4530.00 ,Biju Shukla,04-08-2023,3.32 ,416.00 ,3276.36 
4531.00 ,Veer Kunda,08-07-2023,4.76 ,256.00 ,4356.92 
4532.00 ,Dharmajan Bumb,10-10-2022,3.79 ,213.00 ,2858.09 
4533.00 ,Zaina Raju,3-19-2023,4.30 ,192.00 ,3855.63 
4534.00 ,Tanya Chaudhari,7-28-2023,4.63 ,248.00 ,3969.92 
4535.00 ,Romil Mander,11-05-2022,3.08 ,54.00 ,2269.26 
4536.00 ,Amira Ranganathan,10-09-2022,4.64 ,302.00 ,2990.59 
4537.00 ,Ivana Shenoy,6-23-2023,3.55 ,388.00 ,1392.53 
4538.00 ,Ayesha Roy,2-23-2023,3.92 ,57.00 ,4072.59 
4539.00 ,Miraya Loke,12-19-2022,4.82 ,230.00 ,2215.36 
4540.00 ,Aarna Jain,12-09-2022,3.59 ,244.00 ,1908.83 
4541.00 ,Pranay Mahal,11-26-2022,4.03 ,137.00 ,752.93 
4542.00 ,Romil Srinivas,6-17-2023,3.98 ,343.00 ,1439.29 
4543.00 ,Aradhya Subramanian,1-14-2023,4.93 ,435.00 ,835.76 
4544.00 ,Elakshi Dixit,5-14-2023,3.76 ,268.00 ,704.73 
4545.00 ,Aaina Chandran,12-31-2022,3.99 ,281.00 ,833.74 
4546.00 ,Mahika Ravi,02-01-2023,4.76 ,463.00 ,621.16 
4547.00 ,Charvi Basak,05-04-2023,4.96 ,147.00 ,3371.99 
4548.00 ,Kismat Banerjee,10-09-2022,4.23 ,210.00 ,4853.74 
4549.00 ,Divyansh Yogi,11-10-2022,4.93 ,245.00 ,1067.42 
4550.00 ,Badal Tank,04-11-2023,3.24 ,449.00 ,3345.78 
4551.00 ,Indrans Datta,9-20-2022,3.55 ,363.00 ,1018.95 
4552.00 ,Nehmat Varkey,3-26-2023,3.31 ,448.00 ,1959.23 
4553.00 ,Shamik Barad,8-31-2022,4.35 ,203.00 ,4235.47 
4554.00 ,Romil Bava,10-29-2022,4.96 ,395.00 ,2676.48 
4555.00 ,Nitya Sarna,05-11-2023,4.75 ,129.00 ,4453.44 
4556.00 ,Aarush Sharaf,6-18-2023,3.90 ,458.00 ,4865.18 
4557.00 ,Samaira Bajwa,01-02-2023,4.59 ,436.00 ,3082.55 
4558.00 ,Alia Kakar,3-13-2023,3.62 ,73.00 ,4964.19 
4559.00 ,Vivaan Dhar,6-29-2023,3.29 ,396.00 ,811.38 
4560.00 ,Diya Suresh,6-27-2023,4.07 ,91.00 ,3066.17 
4561.00 ,Aniruddh Hayer,7-22-2023,3.99 ,59.00 ,4269.43 
4562.00 ,Kabir Karnik,08-10-2022,3.75 ,146.00 ,4135.26 
4563.00 ,Lakshay Kamdar,08-10-2022,4.98 ,316.00 ,2077.15 
4564.00 ,Yashvi De,5-22-2023,3.57 ,344.00 ,4345.05 
4565.00 ,Damini Kalla,04-04-2023,3.85 ,247.00 ,930.44 
4566.00 ,Anaya Krishna,06-08-2023,3.92 ,51.00 ,2823.78 
4567.00 ,Adah Uppal,09-10-2022,4.61 ,481.00 ,1658.07 
4568.00 ,Anahi Bir,1-13-2023,4.17 ,279.00 ,3937.40 
4569.00 ,Lakshit Kota,10-01-2022,3.64 ,177.00 ,3779.90 
4570.00 ,Parinaaz Reddy,9-26-2022,4.24 ,478.00 ,3496.76 
4571.00 ,Rhea Salvi,8-27-2022,3.02 ,75.00 ,663.99 
4572.00 ,Hunar Kumar,1-25-2023,3.91 ,453.00 ,4373.45 
4573.00 ,Indrajit Doshi,12-20-2022,3.42 ,212.00 ,4275.26 
4574.00 ,Shlok Babu,1-24-2023,3.89 ,57.00 ,3313.41 
4575.00 ,Jayant Kumer,08-02-2023,4.14 ,450.00 ,4007.34 
4576.00 ,Tarini Hans,04-06-2023,3.46 ,272.00 ,1885.37 
4577.00 ,Pranay Sengupta,05-01-2023,3.47 ,225.00 ,3444.68 
4578.00 ,Lakshit Sekhon,04-08-2023,4.56 ,217.00 ,1698.72 
4579.00 ,Ishita Chada,10-22-2022,4.07 ,246.00 ,4035.34 
4580.00 ,Mehul Dhawan,1-27-2023,4.97 ,172.00 ,2991.43 
4581.00 ,Jiya Mahal,10-24-2022,4.69 ,478.00 ,3035.81 
4582.00 ,Raunak Suresh,12-25-2022,4.99 ,190.00 ,3852.77 
4583.00 ,Umang Vala,10-03-2022,4.49 ,60.00 ,4963.83 
4584.00 ,Sana Dalal,02-08-2023,4.51 ,347.00 ,634.28 
4585.00 ,Hridaan Suresh,7-27-2023,4.06 ,83.00 ,4648.46 
4586.00 ,Armaan Kaur,5-27-2023,4.15 ,353.00 ,4770.61 
4587.00 ,Mahika Iyer,1-19-2023,4.07 ,400.00 ,2644.49 
4588.00 ,Miraan Wadhwa,04-04-2023,4.39 ,494.00 ,2138.53 
4589.00 ,Jayan Madan,12-25-2022,3.42 ,244.00 ,2460.54 
4590.00 ,Mahika Kara,07-11-2023,3.78 ,334.00 ,1831.74 
4591.00 ,Jhanvi Gera,9-14-2022,3.92 ,228.00 ,4266.15 
4592.00 ,Sana Yohannan,9-21-2022,4.49 ,485.00 ,2610.49 
4593.00 ,Pihu Raval,8-22-2022,4.23 ,262.00 ,2077.54 
4594.00 ,Anahi Luthra,10-28-2022,3.25 ,422.00 ,1941.18 
4595.00 ,Aarna Bora,1-15-2023,3.58 ,91.00 ,4989.85 
4596.00 ,Jhanvi Bir,8-22-2022,4.28 ,472.00 ,3256.90 
4597.00 ,Fateh Bali,4-13-2023,4.35 ,210.00 ,4804.06 
4598.00 ,Biju Tiwari,8-19-2022,4.26 ,286.00 ,4208.77 
4599.00 ,Pihu Jha,6-19-2023,4.59 ,247.00 ,2601.91 
4600.00 ,Nitya Sharma,6-19-2023,3.66 ,103.00 ,1669.48 
4601.00 ,Kashvi Goswami,05-10-2023,3.62 ,105.00 ,1947.45 
4602.00 ,Anaya Tella,12-21-2022,3.91 ,481.00 ,2882.76 
4603.00 ,Vivaan Chowdhury,2-22-2023,4.32 ,454.00 ,3259.22 
4604.00 ,Sana Chacko,6-23-2023,4.13 ,498.00 ,3441.04 
4605.00 ,Purab Chandra,2-27-2023,4.62 ,155.00 ,4768.46 
4606.00 ,Pranay Reddy,06-12-2023,4.13 ,183.00 ,721.46 
4607.00 ,Sumer Sibal,11-06-2022,3.68 ,323.00 ,3118.01 
4608.00 ,Dharmajan Gulati,10-21-2022,3.09 ,133.00 ,4004.07 
4609.00 ,Myra Garde,4-14-2023,3.15 ,190.00 ,1515.03 
4610.00 ,Abram Sahni,2-16-2023,4.03 ,142.00 ,4263.15 
4611.00 ,Advik Chakraborty,7-19-2023,3.21 ,51.00 ,1592.34 
4612.00 ,Sumer Ramachandran,11-06-2022,3.33 ,448.00 ,1526.57 
4613.00 ,Khushi Tak,02-07-2023,3.23 ,390.00 ,3573.26 
4614.00 ,Sara Tak,04-06-2023,3.39 ,395.00 ,2473.63 
4615.00 ,Damini Tak,12-30-2022,4.27 ,421.00 ,4444.42 
4616.00 ,Elakshi Jhaveri,7-20-2023,3.47 ,354.00 ,4251.98 
4617.00 ,Yasmin Hora,12-20-2022,4.53 ,404.00 ,1092.30 
4618.00 ,Ehsaan Bumb,05-01-2023,3.95 ,240.00 ,624.18 
4619.00 ,Eva Solanki,3-31-2023,4.62 ,455.00 ,4407.54 
4620.00 ,Shalv Kanda,4-28-2023,3.85 ,86.00 ,4650.56 
4621.00 ,Zoya Sethi,5-17-2023,4.03 ,446.00 ,1647.80 
4622.00 ,Aayush Bali,11-07-2022,4.44 ,146.00 ,2129.33 
4623.00 ,Myra Bora,12-17-2022,3.20 ,434.00 ,3733.70 
4624.00 ,Aaina Talwar,3-26-2023,4.99 ,130.00 ,3617.68 
4625.00 ,Tanya Raman,10-23-2022,4.22 ,173.00 ,2482.48 
4626.00 ,Tushar Tank,1-22-2023,3.37 ,62.00 ,2572.28 
4627.00 ,Samiha Dyal,5-17-2023,4.89 ,115.00 ,3524.72 
4628.00 ,Romil Contractor,1-27-2023,4.07 ,261.00 ,2705.73 
4629.00 ,Zeeshan Chowdhury,1-27-2023,3.24 ,452.00 ,4069.97 
4630.00 ,Bhavin Khatri,12-10-2022,3.62 ,399.00 ,3504.69 
4631.00 ,Kartik Grover,9-14-2022,4.07 ,196.00 ,3435.50 
4632.00 ,Ishita Maharaj,5-14-2023,4.97 ,67.00 ,3825.90 
4633.00 ,Jayan Joshi,05-03-2023,4.25 ,123.00 ,4467.46 
4634.00 ,Armaan Bhatti,8-27-2022,3.56 ,102.00 ,2691.62 
4635.00 ,Bhamini Bera,07-01-2023,4.88 ,80.00 ,3877.90 
4636.00 ,Nirvi Sabharwal,5-16-2023,3.12 ,123.00 ,3462.47 
4637.00 ,Elakshi Dash,3-18-2023,4.19 ,252.00 ,4924.08 
4638.00 ,Nayantara Bhatti,8-16-2022,3.57 ,207.00 ,1701.06 
4639.00 ,Anvi Ramachandran,8-25-2022,3.72 ,438.00 ,1481.32 
4640.00 ,Nishith Hayre,05-11-2023,4.68 ,55.00 ,1028.95 
4641.00 ,Shayak Chaudhari,12-09-2022,4.59 ,350.00 ,1281.64 
4642.00 ,Kismat Chandra,2-22-2023,4.98 ,172.00 ,1955.19 
4643.00 ,Oorja Keer,06-03-2023,4.40 ,236.00 ,1978.39 
4644.00 ,Nitya Raman,1-15-2023,4.00 ,190.00 ,2167.68 
4645.00 ,Yuvaan Comar,09-07-2022,3.97 ,269.00 ,3298.79 
4646.00 ,Jivika Hayre,1-18-2023,3.48 ,151.00 ,1301.16 
4647.00 ,Jivin Vora,09-11-2022,4.42 ,231.00 ,2167.24 
4648.00 ,Taran Soman,4-25-2023,4.75 ,456.00 ,3675.55 
4649.00 ,Gatik Borra,10-04-2022,4.79 ,230.00 ,2082.61 
4650.00 ,Kashvi Keer,2-13-2023,3.69 ,56.00 ,868.59 
4651.00 ,Indrajit Borra,9-13-2022,3.99 ,331.00 ,4097.95 
4652.00 ,Shamik Rege,01-12-2023,4.95 ,211.00 ,1617.27 
4653.00 ,Charvi Rattan,9-24-2022,4.07 ,431.00 ,4021.46 
4654.00 ,Chirag Rana,04-01-2023,3.21 ,218.00 ,4555.44 
4655.00 ,Diya Divan,8-16-2022,4.54 ,129.00 ,3652.34 
4656.00 ,Pihu Sawhney,11-03-2022,4.31 ,373.00 ,3124.93 
4657.00 ,Farhan Bhakta,05-04-2023,3.90 ,236.00 ,4534.05 
4658.00 ,Indrans Shere,01-02-2023,4.32 ,197.00 ,4793.74 
4659.00 ,Jayan Barad,6-17-2023,3.92 ,145.00 ,4456.74 
4660.00 ,Zeeshan Batta,7-22-2023,4.54 ,85.00 ,1011.19 
4661.00 ,Aaina Rao,09-10-2022,4.19 ,490.00 ,2325.67 
4662.00 ,Dhanuk Chana,3-15-2023,4.55 ,323.00 ,2332.95 
4663.00 ,Bhavin Shroff,05-06-2023,4.26 ,245.00 ,2641.94 
4664.00 ,Ahana  Apte,6-17-2023,4.84 ,379.00 ,2034.26 
4665.00 ,Divyansh Cheema,5-27-2023,4.07 ,153.00 ,2411.58 
4666.00 ,Nayantara Bedi,7-15-2023,3.68 ,234.00 ,1009.60 
4667.00 ,Amani Bhagat,02-03-2023,4.77 ,55.00 ,4978.32 
4668.00 ,Badal Shankar,4-29-2023,4.48 ,420.00 ,1223.60 
4669.00 ,Zeeshan Bhat,1-18-2023,3.14 ,52.00 ,2099.74 
4670.00 ,Akarsh Wason,3-30-2023,3.12 ,105.00 ,3362.53 
4671.00 ,Ahana  Kaul,12-03-2022,4.99 ,243.00 ,3253.54 
4672.00 ,Hazel Dass,06-04-2023,4.05 ,280.00 ,527.91 
4673.00 ,Vivaan Gola,5-19-2023,3.22 ,200.00 ,3438.11 
4674.00 ,Alisha Bhat,11-20-2022,3.53 ,140.00 ,2269.34 
4675.00 ,Keya Sehgal,04-02-2023,3.77 ,172.00 ,890.18 
4676.00 ,Ritvik Johal,5-29-2023,3.62 ,415.00 ,4345.91 
4677.00 ,Uthkarsh Seth,3-30-2023,4.14 ,212.00 ,4444.45 
4678.00 ,Anay Devi,4-25-2023,3.16 ,190.00 ,872.93 
4679.00 ,Mehul Chandran,08-12-2022,4.11 ,153.00 ,1897.62 
4680.00 ,Shray Rajagopal,04-01-2023,3.22 ,336.00 ,4703.89 
4681.00 ,Jayan Sahni,09-02-2022,4.44 ,208.00 ,2019.96 
4682.00 ,Myra Soni,3-17-2023,3.68 ,479.00 ,2109.88 
4683.00 ,Urvi Samra,09-07-2022,4.35 ,221.00 ,4756.67 
4684.00 ,Keya Ramaswamy,12-29-2022,3.91 ,318.00 ,3355.23 
4685.00 ,Tiya Mand,12-31-2022,4.91 ,234.00 ,3798.39 
4686.00 ,Rohan Chad,3-21-2023,3.91 ,293.00 ,872.39 
4687.00 ,Anika Ramesh,12-04-2022,3.63 ,112.00 ,2502.53 
4688.00 ,Ritvik Agrawal,1-27-2023,4.71 ,391.00 ,3333.79 
4689.00 ,Vivaan Kurian,6-13-2023,4.08 ,70.00 ,508.93 
4690.00 ,Ayesha Dani,1-13-2023,3.79 ,344.00 ,4065.64 
4691.00 ,Keya Varma,5-21-2023,4.06 ,179.00 ,4689.63 
4692.00 ,Dishani Rastogi,3-19-2023,3.23 ,390.00 ,599.20 
4693.00 ,Ayesha Loyal,12-12-2022,4.81 ,124.00 ,3182.12 
4694.00 ,Vihaan Sidhu,06-10-2023,4.72 ,302.00 ,2343.27 
4695.00 ,Arhaan Ray,10-20-2022,4.12 ,270.00 ,2047.19 
4696.00 ,Miraan Ravi,9-18-2022,4.96 ,212.00 ,1303.26 
4697.00 ,Shray Shere,11-29-2022,4.06 ,79.00 ,2212.83 
4698.00 ,Shaan Sahni,3-30-2023,3.36 ,105.00 ,1835.58 
4699.00 ,Anahi Dass,5-13-2023,4.97 ,225.00 ,3858.42 
4700.00 ,Miraan Khatri,06-01-2023,3.20 ,481.00 ,1804.09 
